Hugo_Symbol	project_id	altered	total	Missense_Mutation	Frame_Shift_Del	Nonsense_Mutation	Splice_Site	In_Frame_Del	Frame_Shift_Ins	Translation_Start_Site	Nonstop_Mutation	In_Frame_Ins	log_difference	GO_Cellular_Component
TOP3A	BRCA	4	5	3	0	1	0	0	0	0	0	0	2.01179739054263	GO:0005694: chromosome & GO:0005739: mitochondrion
TOP3B	BRCA	4	4	3	0	1	0	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0005634: nucleus
TOPAZ1	BRCA	16	17	13	0	1	2	0	0	0	0	0	3.01028917805973	GO:0005737: cytoplasm & GO:0005829: cytosol
TOPBP1	BRCA	13	14	13	0	0	0	0	0	0	0	0	2.84206173958566	GO:0005634: nucleus & GO:0005737: cytoplasm
TOPORS	BRCA	5	5	4	1	0	0	0	0	0	0	0	1.79175946922805	GO:0005634: nucleus & GO:0005634: nucleus
TOR1A	BRCA	3	3	2	0	1	0	0	0	0	0	0	1.38629436111989	GO:0005783: endoplasmic reticulum & GO:0005634: nucleus
TOR1AIP1	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0005634: nucleus & GO:0005634: nucleus
TOR1AIP2	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0016020: membrane
TOR1B	BRCA	2	2	1	0	1	0	0	0	0	0	0	1.09861228866811	GO:0005783: endoplasmic reticulum & GO:0005634: nucleus
TOR3A	BRCA	3	3	2	1	0	0	0	0	0	0	0	1.38629436111989	GO:0005737: cytoplasm & GO:0005783: endoplasmic reticulum
TOX	BRCA	5	5	3	1	0	1	0	0	0	0	0	1.79175946922805	GO:0005634: nucleus
TOX2	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0005654: nucleoplasm
TOX3	BRCA	7	7	3	2	2	0	0	0	0	0	0	2.07944154167984	GO:0005634: nucleus & GO:0005654: nucleoplasm
TOX4	BRCA	8	8	4	2	2	0	0	0	0	0	0	2.19722457733622	GO:0005634: nucleus & GO:0000785: chromatin
TP53	BRCA	352	356	214	48	46	25	5	14	0	0	0	5.93313246667118	GO:0005634: nucleus & GO:0005737: cytoplasm
TP53BP1	BRCA	16	18	14	1	0	0	0	1	0	0	0	3.18736501206324	GO:0005634: nucleus & GO:0005634: nucleus
TP53BP2	BRCA	13	14	8	2	1	1	0	1	0	0	0	2.84206173958566	GO:0005737: cytoplasm & GO:0005634: nucleus
TP53I13	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0016020: membrane & GO:0005737: cytoplasm
TP53I3	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0005829: cytosol
TP53INP1	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0005634: nucleus
TP53INP2	BRCA	1	1	0	0	0	0	0	1	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005634: nucleus
TP53TG3D	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005634: nucleus
TP53TG5	BRCA	3	3	2	0	0	1	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0005737: cytoplasm
TP63	BRCA	4	4	2	2	0	0	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0005634: nucleus
TP73	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0005634: nucleus
TPCN1	BRCA	9	9	7	1	0	1	0	0	0	0	0	2.30258509299405	GO:0005765: lysosomal membrane & GO:0016020: membrane
TPCN2	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005765: lysosomal membrane
TPD52	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005737: cytoplasm & GO:0005783: endoplasmic reticulum
TPD52L1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005737: cytoplasm & GO:0048471: perinuclear region of cytoplasm
TPD52L2	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0005737: cytoplasm
TPGS2	BRCA	3	3	1	1	1	0	0	0	0	0	0	1.38629436111989	GO:0005737: cytoplasm & GO:0005856: cytoskeleton
TPH1	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005829: cytosol & GO:0005737: cytoplasm
TPH2	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0005829: cytosol & GO:0043005: neuron projection
TPI1	BRCA	3	3	2	0	1	0	0	0	0	0	0	1.38629436111989	GO:0005737: cytoplasm & GO:0005829: cytosol
TPK1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005829: cytosol & GO:0005829: cytosol
TPM1	BRCA	4	4	3	1	0	0	0	0	0	0	0	1.6094379124341	GO:0005856: cytoskeleton & GO:0005737: cytoplasm
TPM2	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005856: cytoskeleton & GO:0005737: cytoplasm
TPM3	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0005737: cytoplasm & GO:0005829: cytosol
TPM4	BRCA	4	5	4	0	0	0	0	0	0	0	0	2.01179739054263	GO:0005737: cytoplasm & GO:0005856: cytoskeleton
TPMT	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0005829: cytosol
TPO	BRCA	10	10	9	0	0	1	0	0	0	0	0	2.39789527279837	GO:0016020: membrane & GO:0005886: plasma membrane
TPP1	BRCA	8	8	6	1	0	0	1	0	0	0	0	2.19722457733622	GO:0005794: Golgi apparatus & GO:0005764: lysosome
TPP2	BRCA	7	7	7	0	0	0	0	0	0	0	0	2.07944154167984	GO:0005654: nucleoplasm & GO:0005829: cytosol
TPPP	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005634: nucleus
TPPP2	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0031514: motile cilium
TPPP3	BRCA	3	3	2	1	0	0	0	0	0	0	0	1.38629436111989	GO:0005737: cytoplasm & GO:0005856: cytoskeleton
TPR	BRCA	28	30	25	2	0	1	0	0	0	0	0	3.60781696069979	GO:0005634: nucleus & GO:0005634: nucleus
TPRG1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm
TPRG1L	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	GO:0016020: membrane & GO:0042995: cell projection
TPRKB	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005634: nucleus
TPRX1	BRCA	3	3	2	1	0	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus
TPRXL	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	NA
TPSAB1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005576: extracellular region & GO:0005576: extracellular region
TPSB2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005576: extracellular region
TPSD1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005576: extracellular region
TPSG1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0016020: membrane & GO:0005886: plasma membrane
TPST1	BRCA	4	4	3	0	1	0	0	0	0	0	0	1.6094379124341	GO:0016020: membrane & GO:0005794: Golgi apparatus
TPST2	BRCA	2	2	0	0	0	0	0	2	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005794: Golgi apparatus
TPT1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005737: cytoplasm & GO:0005737: cytoplasm
TPTE	BRCA	14	14	12	0	2	0	0	0	0	0	0	2.70805020110221	GO:0016020: membrane & GO:0016020: membrane
TPTE2	BRCA	5	6	4	0	1	0	0	0	0	0	0	2.15011136307367	GO:0016020: membrane & GO:0005737: cytoplasm
TPX2	BRCA	5	7	3	1	0	1	0	0	0	0	0	2.50846325691928	GO:0005874: microtubule & GO:0005819: spindle
TRA2A	BRCA	3	3	2	0	0	0	1	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0005634: nucleus
TRA2B	BRCA	7	7	5	1	0	1	0	0	0	0	0	2.07944154167984	GO:0005634: nucleus & GO:0005634: nucleus
TRABD	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	NA
TRABD2A	BRCA	10	10	7	0	2	0	1	0	0	0	0	2.39789527279837	GO:0005886: plasma membrane & GO:0005886: plasma membrane
TRADD	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005737: cytoplasm
TRAF1	BRCA	4	4	3	1	0	0	0	0	0	0	0	1.6094379124341	GO:0005829: cytosol & GO:0005737: cytoplasm
TRAF2	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0005829: cytosol & GO:0005829: cytosol
TRAF3	BRCA	6	7	2	1	1	1	0	1	0	0	0	2.2702285072312	GO:0005737: cytoplasm & GO:0010008: endosome membrane
TRAF3IP1	BRCA	4	4	3	1	0	0	0	0	0	0	0	1.6094379124341	GO:0005737: cytoplasm & GO:0005856: cytoskeleton
TRAF3IP2	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	GO:0005737: cytoplasm & GO:0031234: extrinsic component of cytoplasmic side of plasma membrane
TRAF3IP3	BRCA	7	7	7	0	0	0	0	0	0	0	0	2.07944154167984	GO:0005886: plasma membrane & GO:0005741: mitochondrial outer membrane
TRAF4	BRCA	2	3	2	0	0	0	0	0	0	0	0	1.64791843300216	GO:0005634: nucleus & GO:0005634: nucleus
TRAF5	BRCA	8	8	6	1	0	1	0	0	0	0	0	2.19722457733622	GO:0005737: cytoplasm & GO:0005737: cytoplasm
TRAF6	BRCA	7	7	6	0	0	1	0	0	0	0	0	2.07944154167984	GO:0005634: nucleus & GO:0005634: nucleus
TRAF7	BRCA	8	8	5	2	0	1	0	0	0	0	0	2.19722457733622	GO:0005634: nucleus & GO:0005737: cytoplasm
TRAFD1	BRCA	7	7	7	0	0	0	0	0	0	0	0	2.07944154167984	NA
TRAIP	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005737: cytoplasm
TRAJ2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	NA
TRAJ21	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	NA
TRAJ25	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	NA
TRAJ30	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	NA
TRAJ33	BRCA	1	1	0	0	0	0	1	0	0	0	0	0.693147180559945	NA
TRAJ38	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	NA
TRAJ42	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane
TRAJ43	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	NA
TRAK1	BRCA	4	5	3	0	1	0	0	0	0	0	0	2.01179739054263	GO:0005739: mitochondrion & GO:0005634: nucleus
TRAK2	BRCA	10	13	8	0	1	0	0	0	1	0	0	3.11726385463788	GO:0005737: cytoplasm & GO:0005739: mitochondrion
TRAM1	BRCA	4	4	1	1	1	1	0	0	0	0	0	1.6094379124341	GO:0016020: membrane & GO:0005783: endoplasmic reticulum
TRAM1L1	BRCA	4	4	2	2	0	0	0	0	0	0	0	1.6094379124341	GO:0016020: membrane & GO:0005783: endoplasmic reticulum
TRAM2	BRCA	5	6	4	1	0	0	0	0	0	0	0	2.15011136307367	GO:0016020: membrane
TRANK1	BRCA	16	18	15	1	0	0	0	0	0	0	0	3.18736501206324	NA
TRAP1	BRCA	5	5	4	1	0	0	0	0	0	0	0	1.79175946922805	GO:0005654: nucleoplasm & GO:0005739: mitochondrion
TRAPPC1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0030008: TRAPP complex & GO:0005737: cytoplasm
TRAPPC10	BRCA	10	10	8	1	1	0	0	0	0	0	0	2.39789527279837	GO:1990071: TRAPPII protein complex & GO:0005794: Golgi apparatus
TRAPPC11	BRCA	8	8	6	1	1	0	0	0	0	0	0	2.19722457733622	GO:0005794: Golgi apparatus & GO:0005794: Golgi apparatus
TRAPPC12	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005634: nucleus
TRAPPC13	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005829: cytosol
TRAPPC2	BRCA	2	2	1	0	1	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005634: nucleus
TRAPPC2L	BRCA	2	2	1	0	0	1	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0048471: perinuclear region of cytoplasm
TRAPPC2P1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	NA
TRAPPC3L	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0030008: TRAPP complex & GO:0005783: endoplasmic reticulum
TRAPPC5	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0030008: TRAPP complex & GO:0005783: endoplasmic reticulum
TRAPPC6B	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005783: endoplasmic reticulum & GO:0005794: Golgi apparatus
TRAPPC8	BRCA	11	13	7	0	4	0	0	0	0	0	0	2.93670785884036	GO:0005794: Golgi apparatus & GO:0005829: cytosol
TRAPPC9	BRCA	15	16	10	1	2	2	0	0	0	0	0	2.9574279703891	GO:0005737: cytoplasm & GO:0005783: endoplasmic reticulum
TRAT1	BRCA	4	4	3	0	1	0	0	0	0	0	0	1.6094379124341	GO:0005886: plasma membrane & GO:0005886: plasma membrane
TRAV1-1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV10	BRCA	2	2	1	0	1	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV12-1	BRCA	2	2	1	0	1	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV12-2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV12-3	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV13-1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV13-2	BRCA	1	1	0	0	1	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV14DV4	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV16	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV2	BRCA	2	2	1	0	1	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV20	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV22	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV23DV6	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV24	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV26-1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV26-2	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV29DV5	BRCA	1	1	0	0	0	0	1	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV3	BRCA	5	5	4	0	1	0	0	0	0	0	0	1.79175946922805	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV34	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV38-1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV38-2DV8	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV39	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV4	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV40	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV41	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV5	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV6	BRCA	3	3	1	1	1	0	0	0	0	0	0	1.38629436111989	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV7	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV8-1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV8-2	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV8-4	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRAV8-7	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	NA
TRAV9-2	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBC2	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane
TRBV10-2	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV11-1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV19	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV20-1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV24-1	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV27	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV28	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV29-1	BRCA	3	3	2	0	1	0	0	0	0	0	0	1.38629436111989	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV30	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV4-2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV5-1	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV5-4	BRCA	3	3	2	1	0	0	0	0	0	0	0	1.38629436111989	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV5-5	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV5-6	BRCA	1	1	0	0	1	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV6-1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV6-4	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV6-8	BRCA	3	3	2	0	1	0	0	0	0	0	0	1.38629436111989	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV6-9	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	NA
TRBV7-3	BRCA	1	2	1	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV7-4	BRCA	2	2	1	0	1	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV7-6	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV7-7	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRBV9	BRCA	1	1	0	0	1	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRDC	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0009897: external side of plasma membrane
TRDMT1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0005634: nucleus
TRDN	BRCA	12	12	12	0	0	0	0	0	0	0	0	2.56494935746154	GO:0016020: membrane & GO:0016529: sarcoplasmic reticulum
TRDV1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TREH	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0005886: plasma membrane
TREM1	BRCA	5	5	4	1	0	0	0	0	0	0	0	1.79175946922805	GO:0005886: plasma membrane & GO:0016020: membrane
TREML1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0016607: nuclear speck
TREML2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0005886: plasma membrane
TREML4	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005576: extracellular region & GO:0005886: plasma membrane
TRERF1	BRCA	7	7	3	2	1	0	1	0	0	0	0	2.07944154167984	GO:0005634: nucleus & GO:0005634: nucleus
TREX1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0016020: membrane & GO:0005829: cytosol
TREX2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus
TRGC1	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005886: plasma membrane & GO:0016020: membrane
TRGC2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0016020: membrane
TRGJP	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	NA
TRGJP2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	NA
TRGV4	BRCA	1	1	0	0	0	1	0	0	0	0	0	0.693147180559945	GO:0005886: plasma membrane & GO:0042101: T cell receptor complex
TRH	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005576: extracellular region & GO:0005576: extracellular region
TRHDE	BRCA	13	13	11	1	1	0	0	0	0	0	0	2.63905732961526	GO:0016020: membrane & GO:0005886: plasma membrane
TRHR	BRCA	2	3	2	0	0	0	0	0	0	0	0	1.64791843300216	GO:0016020: membrane & GO:0005886: plasma membrane
TRIB1	BRCA	6	6	4	1	0	0	0	1	0	0	0	1.94591014905531	GO:0005634: nucleus & GO:0005737: cytoplasm
TRIB2	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005737: cytoplasm & GO:0005856: cytoskeleton
TRIB3	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005654: nucleoplasm
TRIM10	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm
TRIM11	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0005654: nucleoplasm & GO:0005829: cytosol
TRIM13	BRCA	5	7	3	1	1	0	0	0	0	0	0	2.50846325691928	GO:0005783: endoplasmic reticulum & GO:0005789: endoplasmic reticulum membrane
TRIM14	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005737: cytoplasm
TRIM16L	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	NA
TRIM17	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005737: cytoplasm & GO:0005764: lysosome
TRIM2	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005737: cytoplasm & GO:0005737: cytoplasm
TRIM21	BRCA	8	8	6	2	0	0	0	0	0	0	0	2.19722457733622	GO:0005634: nucleus & GO:0005634: nucleus
TRIM22	BRCA	2	3	2	0	0	0	0	0	0	0	0	1.64791843300216	GO:0005634: nucleus & GO:0005634: nucleus
TRIM23	BRCA	6	6	6	0	0	0	0	0	0	0	0	1.94591014905531	GO:0005737: cytoplasm & GO:0005737: cytoplasm
TRIM24	BRCA	10	10	7	1	1	0	0	1	0	0	0	2.39789527279837	GO:0005634: nucleus & GO:0005634: nucleus
TRIM25	BRCA	6	6	4	0	1	1	0	0	0	0	0	1.94591014905531	GO:0005634: nucleus & GO:0005737: cytoplasm
TRIM26	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0005634: nucleus
TRIM27	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005634: nucleus
TRIM28	BRCA	9	9	7	1	1	0	0	0	0	0	0	2.30258509299405	GO:0005634: nucleus & GO:0005634: nucleus
TRIM29	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005737: cytoplasm & GO:0005764: lysosome
TRIM3	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0042995: cell projection
TRIM32	BRCA	6	7	4	0	2	0	0	0	0	0	0	2.2702285072312	GO:0005737: cytoplasm & GO:0005737: cytoplasm
TRIM33	BRCA	7	7	4	0	2	1	0	0	0	0	0	2.07944154167984	GO:0005634: nucleus & GO:0005634: nucleus
TRIM34	BRCA	5	5	4	0	1	0	0	0	0	0	0	1.79175946922805	GO:0005737: cytoplasm & GO:0005737: cytoplasm
