Hugo_Symbol,project_id,altered,total,Missense_Mutation,Frame_Shift_Del,Nonsense_Mutation,Splice_Site,In_Frame_Del,Frame_Shift_Ins,Translation_Start_Site,Nonstop_Mutation,In_Frame_Ins,log_difference
CLDN7,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
CLEC18A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CLEC2B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CLEC3A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CLEC4G,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CLGN,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CLN5,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CLN6,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CLPB,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CLRN1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CLTB,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CMC4,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
CMPK2,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
CMTM7,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CNFN,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CNIH1,BRCA,1,1,0,0,0,1,0,0,0,0,0,0.693147180559945
CNIH2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CNN2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CNPY4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CNR2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CNTD2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
COA4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
COG8,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
COMMD1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
COMMD3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
COMMD6,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
COMMD8,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
COPS4,BRCA,1,1,0,0,0,1,0,0,0,0,0,0.693147180559945
COPS5,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
COQ2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CORO1A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CORO1B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CORO7-PAM16,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
COX14,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
COX17,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
COX4I1,BRCA,1,1,0,0,0,0,0,1,0,0,0,0.693147180559945
COX5A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
COX5B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
COX6A1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
COX6A2,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
COX6B1,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
COX6C,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
COX7A1,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
COX7A2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
COX7A2L,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CPA3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CPEB4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CPLX4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CPO,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CPOX,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CRB3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CREB1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CREB3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CREB3L2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CREG1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CRIP1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CRIP2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CRIP3,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CRISP2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CRISP3,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CRK,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CRKL,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CRLF2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CRYAA,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CRYBA4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CRYBB2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CRYBB3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CRYGB,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CRYM,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CSN2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CSN3,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CSNK1G1,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
CSNK1G2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CSRP2,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
CST11,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CST4,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CST7,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CST9,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CST9L,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CSTL1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CT55,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
CT83,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CTAGE15,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CTB-186H2.3,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CTB-96E2.2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CTBP1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CTC-273B12.7,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CTD-2215E18.1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CTD-2368P22.1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CTD-2583A14.10,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CTD-2600O9.1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CTF1,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CTRL,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CTSC,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CTSH,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CUEDC1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CUTA,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CXCL10,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CXCL11,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CXCL16,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CXCL9,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CXCR2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CXCR5,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CXXC11,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CXXC4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CXXC5,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CXorf38,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CXorf66,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CYB561,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CYB561A3,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CYB5D1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CYB5R3,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
CYCS,BRCA,1,1,0,0,0,1,0,0,0,0,0,0.693147180559945
CYGB,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CYP11A1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CYP1A1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
CYSTM1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
D2HGDH,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DACT3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DAD1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DAOA,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DAPK3,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
DAZAP2,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
DAZL,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DBI,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DBNDD1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DBP,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
DBT,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DCAF10,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DCAF15,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
DCAF4L1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DCDC2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DCP2,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
DCTN5,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
DCTPP1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DCUN1D3,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
DCUN1D5,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DDIT3,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
DDIT4,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
DDO,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DDX28,BRCA,1,1,0,0,0,0,0,1,0,0,0,0.693147180559945
DDX39B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DDX52,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DEC1,BRCA,1,1,0,0,0,0,0,0,0,1,0,0.693147180559945
DEF8,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DEFA3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DEFB1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DEFB108B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DEFB114,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DEFB115,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DEFB118,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DEFB121,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DEFB123,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
DEFB126,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
DEFB127,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DEFB128,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DEFB132,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
DEFB136,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DEGS2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DENND6B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DERL1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DES,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DGCR6,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DGKQ,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DHH,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DHRS3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DHRS4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DHRS7,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DIABLO,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DIRAS3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DIRC1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DLK1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DLX2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DMBX1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DMRT1,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
DMRTA2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DMWD,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DNAAF2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DNAJC12,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
DNAJC18,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
DNAJC19,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DNAJC22,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DNAJC24,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
DNAJC25-GNG10,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DNAJC30,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DNAJC5,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DNAJC5G,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DNALI1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DNMT3L,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DOHH,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
DOK4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DOK7,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DOLK,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DPCD,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DPEP2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DPF1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DPH1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DPH6,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DPPA4,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
DPPA5,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
DPRX,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DR1,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
DRAP1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DRD1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DRD4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DSCR4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DTHD1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DTYMK,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DUS4L,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DUSP1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DUSP12,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DUSP15,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DUSP2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DUSP6,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DUSP8,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DUT,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DYNAP,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DYNLRB1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
DYNLT3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
E2F2,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
E2F5,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EAF1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EBNA1BP2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EBPL,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ECH1,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
ECHDC3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ECHS1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EFCAB11,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
EFCAB4A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EFCAB8,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
EFNA4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EFNB1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EGFEM1P,BRCA,1,1,0,0,0,1,0,0,0,0,0,0.693147180559945
EGR4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EHF,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EIF1AD,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EIF3C,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EIF3F,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
EIF3H,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
EIF3J,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EIF4E,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
EIF4E1B,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
EIF4EBP2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EIF4H,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ELAC1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ELAVL3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ELK3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ELMO3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ELMOD2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ELP3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ELP4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EMC8,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EMCN,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
EMD,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EMG1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EMP3,BRCA,1,1,0,0,0,0,1,0,0,0,0,0.693147180559945
EMX2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ENDOG,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
ENO1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ENO2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ENTPD8,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EPHA8,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EPM2A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ERAL1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ERCC5,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ERCC8,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ERGIC1,BRCA,1,1,0,0,0,0,0,1,0,0,0,0.693147180559945
ERGIC2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ERI3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ERICH2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ERP44,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ERRFI1,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
ERVV-1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
ESRRA,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
ETFDH,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EVA1A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EVI2A,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
EVX2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EXD3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EXO5,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
EXOSC2,BRCA,1,1,0,0,0,1,0,0,0,0,0,0.693147180559945
EXOSC4,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EXOSC5,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EXOSC7,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
EXOSC8,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
F8A1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FA2H,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FABP6,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FABP7,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FADS3,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FADS6,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAHD1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAIM,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM101A,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
FAM101B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM104A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM105A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM107A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM122A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM127C,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM131C,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM133A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM133B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM134A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM136A,BRCA,1,1,0,0,0,1,0,0,0,0,0,0.693147180559945
FAM150B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM162B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM168A,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
FAM171A2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM174B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM183B,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
FAM185A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM192A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM195A,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
FAM19A1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM19A5,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM204A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM207A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM209A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM210B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM213A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM216A,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
FAM228A,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
FAM26E,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM26F,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM27A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM32A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM3C,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM43A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM43B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM47E-STBD1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM53B,BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945
FAM64A,BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945
FAM71F1,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM71F2,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM72A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM72B,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
FAM76A,BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945
