Hugo_Symbol,project_id,altered,total,Missense_Mutation,Frame_Shift_Del,Nonsense_Mutation,Splice_Site,In_Frame_Del,Frame_Shift_Ins,Translation_Start_Site,Nonstop_Mutation,In_Frame_Ins,log_difference,GO_Cellular_Component
RPP40,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0030677: ribonuclease P complex | GO:0005634: nucleus
RPRD1A,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005634: nucleus
RPRD1B,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus | GO:0005634: nucleus
RPRD2,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005654: nucleoplasm | GO:0097550: transcription preinitiation complex
RPRM,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0016020: membrane
RPS10,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005737: cytoplasm
RPS12,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005840: ribosome | GO:0005634: nucleus
RPS14,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005840: ribosome | GO:0005634: nucleus
RPS15,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005840: ribosome | GO:0015935: small ribosomal subunit
RPS15A,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005840: ribosome | GO:0005634: nucleus
RPS16,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005840: ribosome | GO:0005634: nucleus
RPS18,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005840: ribosome | GO:0005634: nucleus
RPS2,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005840: ribosome | GO:0015935: small ribosomal subunit
RPS20,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005840: ribosome | GO:0015935: small ribosomal subunit
RPS25,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005737: cytoplasm
RPS27L,TCGA-BRCA,2,2,1,0,0,0,0,0,0,0,1,1.09861228866811,GO:0005840: ribosome | GO:0005634: nucleus
RPS29,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005840: ribosome | GO:0015935: small ribosomal subunit
RPS3,TCGA-BRCA,1,1,0,0,0,0,1,0,0,0,0,0.693147180559945,GO:0005743: mitochondrial inner membrane | GO:0015935: small ribosomal subunit
RPS4X,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005840: ribosome | GO:0005634: nucleus
RPS5,TCGA-BRCA,7,7,6,1,0,0,0,0,0,0,0,2.07944154167984,GO:0015935: small ribosomal subunit | GO:0005634: nucleus
RPS6,TCGA-BRCA,5,5,4,0,0,0,0,0,1,0,0,1.79175946922805,GO:0005840: ribosome | GO:0005634: nucleus
RPS6KA1,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005634: nucleus | GO:0005737: cytoplasm
RPS6KA2,TCGA-BRCA,10,13,6,2,1,1,0,0,0,0,0,3.11726385463788,GO:0005634: nucleus | GO:0005634: nucleus
RPS6KA3,TCGA-BRCA,13,15,7,1,3,1,1,0,0,0,0,3.04506614955607,GO:0005634: nucleus | GO:0005737: cytoplasm
RPS6KA4,TCGA-BRCA,4,4,3,0,0,0,0,1,0,0,0,1.6094379124341,GO:0005654: nucleoplasm | GO:0005829: cytosol
RPS6KA5,TCGA-BRCA,8,8,8,0,0,0,0,0,0,0,0,2.19722457733622,GO:0005634: nucleus | GO:0005634: nucleus
RPS6KA6,TCGA-BRCA,7,7,6,1,0,0,0,0,0,0,0,2.07944154167984,GO:0005634: nucleus | GO:0005737: cytoplasm
RPS6KB1,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005634: nucleus | GO:0005737: cytoplasm
RPS6KB2,TCGA-BRCA,5,5,4,0,0,1,0,0,0,0,0,1.79175946922805,GO:0005634: nucleus | GO:0005737: cytoplasm
RPS6KC1,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0016020: membrane
RPS6KL1,TCGA-BRCA,3,4,2,1,0,0,0,0,0,0,0,1.84839248149319,GO:1990904: ribonucleoprotein complex | GO:0005840: ribosome
RPS7,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005840: ribosome | GO:0005634: nucleus
RPS8,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005840: ribosome | GO:0005634: nucleus
RPTN,TCGA-BRCA,11,13,10,1,0,0,0,0,0,0,0,2.93670785884036,GO:0005576: extracellular region | GO:0005829: cytosol
RPTOR,TCGA-BRCA,14,14,11,2,1,0,0,0,0,0,0,2.70805020110221,GO:0031931: TORC1 complex | GO:0005737: cytoplasm
RPUSD1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,NA
RPUSD2,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,NA
RPUSD3,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005739: mitochondrion | GO:0005759: mitochondrial matrix
RPUSD4,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus | GO:0005737: cytoplasm
RQCD1,TCGA-BRCA,4,5,3,1,0,0,0,0,0,0,0,2.01179739054263,NA
RRAD,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005886: plasma membrane | GO:0005829: cytosol
RRAGB,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0016020: membrane
RRAGC,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005634: nucleus
RRAGD,TCGA-BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus | GO:0005634: nucleus
RRBP1,TCGA-BRCA,4,5,3,1,0,0,0,0,0,0,0,2.01179739054263,GO:0005789: endoplasmic reticulum membrane | GO:0016020: membrane
RREB1,TCGA-BRCA,11,11,11,0,0,0,0,0,0,0,0,2.484906649788,GO:0005634: nucleus | GO:0005634: nucleus
RRH,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005886: plasma membrane
RRM1,TCGA-BRCA,7,8,6,1,0,0,0,0,0,0,0,2.37650461906267,GO:0005737: cytoplasm | GO:0005829: cytosol
RRM2,TCGA-BRCA,2,2,1,0,0,1,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005737: cytoplasm
RRM2B,TCGA-BRCA,2,2,1,0,0,1,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005737: cytoplasm
RRN3,TCGA-BRCA,5,5,4,0,0,1,0,0,0,0,0,1.79175946922805,GO:0005634: nucleus | GO:0005730: nucleolus
RRN3P1,TCGA-BRCA,1,1,0,0,0,1,0,0,0,0,0,0.693147180559945,NA
RRNAD1,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,NA
RRP1,TCGA-BRCA,5,6,5,0,0,0,0,0,0,0,0,2.15011136307367,"GO:0005634: nucleus | GO:0030688: preribosome, small subunit precursor"
RRP12,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0005634: nucleus | GO:0016020: membrane
RRP15,TCGA-BRCA,2,2,1,0,1,0,0,0,0,0,0,1.09861228866811,NA
RRP1B,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,"GO:0030688: preribosome, small subunit precursor | GO:0005634: nucleus"
RRP7A,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005737: cytoplasm
RRP8,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005654: nucleoplasm
RRP9,TCGA-BRCA,2,2,1,0,1,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:1990904: ribonucleoprotein complex
RRS1,TCGA-BRCA,2,2,1,0,0,0,1,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005654: nucleoplasm
RS1,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0005886: plasma membrane
RSAD1,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005737: cytoplasm | GO:0005739: mitochondrion
RSAD2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005789: endoplasmic reticulum membrane | GO:0005811: lipid droplet
RSBN1,TCGA-BRCA,8,9,7,1,0,0,0,0,0,0,0,2.47187764950325,GO:0005634: nucleus | GO:0005783: endoplasmic reticulum
RSBN1L,TCGA-BRCA,4,5,4,0,0,0,0,0,0,0,0,2.01179739054263,GO:0005634: nucleus
RSC1A1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005886: plasma membrane
RSF1,TCGA-BRCA,6,6,6,0,0,0,0,0,0,0,0,1.94591014905531,GO:0031213: RSF complex | GO:0005634: nucleus
RSG1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,NA
RSL1D1,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0005634: nucleus | GO:0005730: nucleolus
RSPH1,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
RSPH10B,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0042995: cell projection
RSPH10B2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0042995: cell projection
RSPH3,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
RSPH4A,TCGA-BRCA,9,9,6,1,1,1,0,0,0,0,0,2.30258509299405,GO:0001534: radial spoke | GO:0005737: cytoplasm
RSPH6A,TCGA-BRCA,6,6,5,0,1,0,0,0,0,0,0,1.94591014905531,GO:0001534: radial spoke | GO:0005737: cytoplasm
RSPH9,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
RSPO1,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005576: extracellular region
RSPO2,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005576: extracellular region | GO:0005576: extracellular region
RSPO3,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0005576: extracellular region
RSPRY1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region
RSRC2,TCGA-BRCA,6,6,4,1,0,0,1,0,0,0,0,1.94591014905531,NA
RTCA,TCGA-BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005654: nucleoplasm
RTCB,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0072669: tRNA-splicing ligase complex | GO:0005634: nucleus
RTDR1,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,NA
RTEL1,TCGA-BRCA,4,7,2,1,1,0,0,0,0,0,0,2.81651634675968,GO:0005634: nucleus | GO:0005634: nucleus
RTF1,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005634: nucleus | GO:0005654: nucleoplasm
RTFDC1,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,NA
RTKN,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005829: cytosol
RTKN2,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0005634: nucleus | GO:0005737: cytoplasm
RTL1,TCGA-BRCA,12,15,12,0,0,0,0,0,0,0,0,3.20618669682692,GO:0016020: membrane
RTN1,TCGA-BRCA,3,3,1,1,0,0,1,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
RTN2,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005886: plasma membrane
RTN3,TCGA-BRCA,6,6,4,0,1,1,0,0,0,0,0,1.94591014905531,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
RTN4,TCGA-BRCA,10,10,8,2,0,0,0,0,0,0,0,2.39789527279837,GO:0005886: plasma membrane | GO:0005783: endoplasmic reticulum
RTN4IP1,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005739: mitochondrion | GO:0005741: mitochondrial outer membrane
RTN4R,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005886: plasma membrane | GO:0042995: cell projection
RTN4RL1,TCGA-BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945,GO:0005886: plasma membrane | GO:0005886: plasma membrane
RTN4RL2,TCGA-BRCA,2,2,1,0,1,0,0,0,0,0,0,1.09861228866811,GO:0005886: plasma membrane | GO:0005886: plasma membrane
RTP1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005886: plasma membrane | GO:0009986: cell surface
RTP3,TCGA-BRCA,2,2,1,0,0,0,1,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005737: cytoplasm
RTP4,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005737: cytoplasm
RTTN,TCGA-BRCA,13,14,8,1,2,2,0,0,0,0,0,2.84206173958566,GO:0005813: centrosome | GO:0036064: ciliary basal body
RUFY1,TCGA-BRCA,12,12,8,2,1,0,0,1,0,0,0,2.56494935746154,GO:0016607: nuclear speck | GO:0016020: membrane
RUFY2,TCGA-BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus | GO:0005737: cytoplasm
RUFY3,TCGA-BRCA,6,6,5,0,0,0,0,1,0,0,0,1.94591014905531,GO:0005737: cytoplasm | GO:0005737: cytoplasm
RUFY4,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005776: autophagosome | GO:0005776: autophagosome
RUNDC1,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,NA
RUNDC3A,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0043231: intracellular membrane-bounded organelle
RUNDC3B,TCGA-BRCA,4,4,3,0,1,0,0,0,0,0,0,1.6094379124341,NA
RUNX1,TCGA-BRCA,40,43,14,9,3,1,1,12,0,0,0,3.99208997170713,GO:0005634: nucleus | GO:0005634: nucleus
RUNX1T1,TCGA-BRCA,11,12,10,1,0,0,0,0,0,0,0,2.71080725431418,GO:0005634: nucleus | GO:0005654: nucleoplasm
RUNX2,TCGA-BRCA,6,6,3,1,2,0,0,0,0,0,0,1.94591014905531,GO:0005634: nucleus | GO:0005634: nucleus
RUSC1,TCGA-BRCA,4,5,3,1,0,0,0,0,0,0,0,2.01179739054263,GO:0005634: nucleus | GO:0005737: cytoplasm
RUSC2,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0005737: cytoplasm | GO:0005829: cytosol
RUVBL1,TCGA-BRCA,2,3,1,0,1,0,0,0,0,0,0,1.64791843300216,GO:0005634: nucleus | GO:0005654: nucleoplasm
RUVBL2,TCGA-BRCA,2,2,1,0,0,1,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005654: nucleoplasm
RWDD1,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005829: cytosol | GO:0005737: cytoplasm
RWDD2A,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,NA
RWDD2B,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,NA
RWDD3,TCGA-BRCA,1,1,0,0,1,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005737: cytoplasm
RWDD4,TCGA-BRCA,2,2,0,0,1,1,0,0,0,0,0,1.09861228866811,NA
RXFP1,TCGA-BRCA,6,6,3,2,1,0,0,0,0,0,0,1.94591014905531,GO:0016020: membrane | GO:0005886: plasma membrane
RXFP2,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005886: plasma membrane
RXFP3,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005886: plasma membrane
RXFP4,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005886: plasma membrane
RXRA,TCGA-BRCA,4,4,3,0,0,0,0,1,0,0,0,1.6094379124341,GO:0005634: nucleus | GO:0005634: nucleus
RXRB,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005737: cytoplasm
RXRG,TCGA-BRCA,4,4,3,0,1,0,0,0,0,0,0,1.6094379124341,GO:0005634: nucleus | GO:0005737: cytoplasm
RYBP,TCGA-BRCA,3,4,3,0,0,0,0,0,0,0,0,1.84839248149319,GO:0005634: nucleus | GO:0005634: nucleus
RYK,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005737: cytoplasm
RYR1,TCGA-BRCA,31,32,28,1,1,1,0,0,0,0,0,3.5775338351481,GO:0016020: membrane | GO:0005737: cytoplasm
RYR2,TCGA-BRCA,68,84,59,2,3,4,0,0,0,0,0,5.23036685862014,GO:0016020: membrane | GO:0016529: sarcoplasmic reticulum
RYR3,TCGA-BRCA,45,55,36,2,3,4,0,0,0,0,0,4.67945059570889,GO:0016020: membrane | GO:0016529: sarcoplasmic reticulum
S100A1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0005654: nucleoplasm
S100A10,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0045121: membrane raft | GO:0005886: plasma membrane
S100A11,TCGA-BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus | GO:0005634: nucleus
S100A16,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005737: cytoplasm
S100A2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,NA
S100A3,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0005829: cytosol
S100A4,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005634: nucleus
S100A6,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005634: nucleus
S100A7A,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0005829: cytosol
S100A8,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0005576: extracellular region
S100B,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005634: nucleus
S100G,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0016323: basolateral plasma membrane | GO:0016324: apical plasma membrane
S100P,TCGA-BRCA,2,2,0,1,0,0,1,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005634: nucleus
S100PBP,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0016607: nuclear speck
S100Z,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,NA
S1PR1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005886: plasma membrane
S1PR2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005886: plasma membrane
S1PR3,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005886: plasma membrane
S1PR4,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005886: plasma membrane
S1PR5,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005886: plasma membrane
SAA1,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region | GO:0034364: high-density lipoprotein particle
SAA2,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0034364: high-density lipoprotein particle
SAA4,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0034364: high-density lipoprotein particle
SAAL1,TCGA-BRCA,3,3,1,0,0,2,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus | GO:0005654: nucleoplasm
SAC3D1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0032991: protein-containing complex
SACM1L,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
SACS,TCGA-BRCA,26,35,21,2,2,1,0,0,0,0,0,4.43670347346737,GO:0005634: nucleus | GO:0005737: cytoplasm
SAE1,TCGA-BRCA,6,6,5,0,1,0,0,0,0,0,0,1.94591014905531,GO:0005654: nucleoplasm | GO:0005634: nucleus
SAFB,TCGA-BRCA,6,6,5,1,0,0,0,0,0,0,0,1.94591014905531,GO:0005634: nucleus | GO:0005634: nucleus
SAFB2,TCGA-BRCA,8,8,8,0,0,0,0,0,0,0,0,2.19722457733622,GO:0005634: nucleus | GO:0005737: cytoplasm
SAG,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0042995: cell projection
SAGE1,TCGA-BRCA,16,16,15,0,1,0,0,0,0,0,0,2.83321334405622,GO:0005654: nucleoplasm | GO:0016604: nuclear body
SALL1,TCGA-BRCA,14,15,12,1,1,0,0,0,0,0,0,2.9014823583238,GO:0005634: nucleus | GO:0005634: nucleus
SALL2,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus
SALL3,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus
SALL4,TCGA-BRCA,9,10,6,3,0,0,0,0,0,0,0,2.5584278811045,GO:0005634: nucleus | GO:0005737: cytoplasm
SAMD10,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,NA
SAMD12,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,NA
SAMD14,TCGA-BRCA,9,9,8,1,0,0,0,0,0,0,0,2.30258509299405,NA
SAMD15,TCGA-BRCA,6,6,6,0,0,0,0,0,0,0,0,1.94591014905531,NA
SAMD3,TCGA-BRCA,5,5,2,2,1,0,0,0,0,0,0,1.79175946922805,NA
SAMD4A,TCGA-BRCA,6,6,5,1,0,0,0,0,0,0,0,1.94591014905531,GO:0005737: cytoplasm | GO:0001650: fibrillar center
SAMD4B,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005737: cytoplasm
SAMD7,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005737: cytoplasm
SAMD8,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
SAMD9,TCGA-BRCA,12,13,11,0,1,0,0,0,0,0,0,2.77869513725,GO:0005737: cytoplasm | GO:0005737: cytoplasm
SAMD9L,TCGA-BRCA,15,17,11,2,2,0,0,0,0,0,0,3.14226721853842,GO:0005739: mitochondrion | GO:0005739: mitochondrion
SAMHD1,TCGA-BRCA,9,11,7,1,1,0,0,0,0,0,0,2.81427066921495,GO:0005634: nucleus | GO:0005634: nucleus
SAMM50,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0019867: outer membrane | GO:0005737: cytoplasm
SAMSN1,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005634: nucleus | GO:0005634: nucleus
SAP130,TCGA-BRCA,5,5,2,1,0,1,1,0,0,0,0,1.79175946922805,GO:0005634: nucleus | GO:0016607: nuclear speck
SAP18,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005737: cytoplasm
SAP25,TCGA-BRCA,4,5,3,1,0,0,0,0,0,0,0,2.01179739054263,GO:0005634: nucleus | GO:0005737: cytoplasm
SAP30,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005654: nucleoplasm
SAP30BP,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005634: nucleus
SAPCD1,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,NA
SAPCD2,TCGA-BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus | GO:0005737: cytoplasm
SARDH,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005739: mitochondrion | GO:0005759: mitochondrial matrix
SARM1,TCGA-BRCA,6,6,4,1,1,0,0,0,0,0,0,1.94591014905531,GO:0005737: cytoplasm | GO:0042995: cell projection
SARNP,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0016607: nuclear speck
SARS,TCGA-BRCA,5,5,3,1,0,0,0,1,0,0,0,1.79175946922805,NA
SARS2,TCGA-BRCA,4,4,2,1,1,0,0,0,0,0,0,1.6094379124341,GO:0005739: mitochondrion | GO:0005759: mitochondrial matrix
SART1,TCGA-BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989,GO:0046540: U4/U6 x U5 tri-snRNP complex | GO:0015030: Cajal body
SART3,TCGA-BRCA,7,7,6,1,0,0,0,0,0,0,0,2.07944154167984,GO:0005634: nucleus | GO:0005634: nucleus
SASH1,TCGA-BRCA,8,9,8,0,0,0,0,0,0,0,0,2.47187764950325,GO:0005737: cytoplasm | GO:0005737: cytoplasm
SASS6,TCGA-BRCA,4,5,2,1,0,0,0,0,1,0,0,2.01179739054263,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
